location,model,pivot_date,variant,date,median_ga,ga_upper_80,ga_lower_80
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-07,1.6470375,1.7229166,1.576588
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-08,1.6462938,1.7225789,1.5763326
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-09,1.6446918,1.7206496,1.5753298
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-10,1.6438057,1.7192049,1.574024
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-11,1.642059,1.7174656,1.5722885
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-12,1.6406695,1.7156211,1.5718962
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-13,1.6392672,1.7140484,1.5703378
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-14,1.6379615,1.7120569,1.5688621
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-15,1.6361413,1.7102388,1.5678067
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-16,1.6346586,1.7093395,1.565968
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-17,1.6338955,1.707639,1.5651672
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-18,1.6334133,1.7068796,1.5658883
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-19,1.6331685,1.705163,1.5661254
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-20,1.6331372,1.7039067,1.5675642
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-21,1.6335287,1.7034509,1.567251
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-22,1.6340799,1.7034363,1.5668385
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-23,1.6351695,1.7040281,1.567854
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-24,1.6355273,1.7046049,1.5687402
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-25,1.6373335,1.7053758,1.5709101
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-26,1.6387236,1.7053943,1.5733118
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-27,1.6400838,1.7053404,1.5752449
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-28,1.6421709,1.7055708,1.5776955
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-29,1.6439811,1.7072545,1.5792181
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-30,1.6458673,1.7087901,1.5820293
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-03-31,1.6479707,1.7107446,1.5848169
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-01,1.6492971,1.711117,1.5873394
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-02,1.6506531,1.7127724,1.5896615
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-03,1.6520743,1.7147309,1.5926094
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-04,1.6530919,1.7160218,1.5945162
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-05,1.653859,1.7161107,1.5962938
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-06,1.6551586,1.7168374,1.5978453
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-07,1.6556367,1.7179613,1.5990804
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-08,1.6559405,1.717055,1.6000754
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-09,1.6559212,1.717949,1.5998541
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-10,1.6559649,1.7173876,1.6005164
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-11,1.6556005,1.7162075,1.6004881
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-12,1.6557525,1.7150731,1.6002439
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-13,1.6560552,1.7143297,1.5997282
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-14,1.6549695,1.7129447,1.5992186
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-15,1.6540358,1.7114757,1.5995002
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-16,1.6529105,1.7101022,1.5992593
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-17,1.6522803,1.709239,1.5991218
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-18,1.651856,1.7073905,1.5987592
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-19,1.6499634,1.7058036,1.5987375
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-20,1.6490487,1.7056084,1.5977416
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-21,1.6473601,1.7047772,1.5971991
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-22,1.646397,1.7046256,1.5958616
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-23,1.6453899,1.7045954,1.5947115
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-24,1.6446809,1.7043095,1.5934967
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-25,1.6447895,1.7044754,1.5921416
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-26,1.6442493,1.7038102,1.589998
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-27,1.6442537,1.7035004,1.588885
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-28,1.6434414,1.7030561,1.5881283
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-29,1.6424458,1.7041279,1.5872712
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-04-30,1.6419041,1.7046149,1.5864732
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-01,1.6421014,1.7040882,1.585693
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-02,1.6420828,1.7038349,1.584845
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-03,1.6422716,1.704013,1.5838647
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-04,1.6419244,1.7028997,1.582988
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-05,1.6419635,1.7033358,1.5831299
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-06,1.6415718,1.7036052,1.5824312
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-07,1.6418667,1.704155,1.582556
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-08,1.6416527,1.7041707,1.5816706
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-09,1.6422343,1.7039101,1.5814265
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-10,1.643054,1.7040819,1.5804125
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-11,1.6436186,1.7039406,1.5802351
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-12,1.6442177,1.7040873,1.5804391
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-13,1.6449566,1.705601,1.5801525
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-14,1.6446383,1.7065678,1.5792998
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-15,1.6446328,1.7064841,1.5789074
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-16,1.6445446,1.7064779,1.5781659
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-17,1.6432841,1.7065425,1.5774373
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-18,1.6419268,1.7065194,1.5763865
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-19,1.6408782,1.7059673,1.573697
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-20,1.6400087,1.7066902,1.5716968
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-21,1.6396117,1.707022,1.569604
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-22,1.6401839,1.7074827,1.5676718
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-23,1.639396,1.7078546,1.5659608
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-24,1.6408828,1.7101448,1.5653753
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-25,1.6407378,1.7130277,1.562886
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-26,1.640949,1.7175899,1.5606937
United Kingdom,GARW,2022-05-27,Omicron 22C,2022-05-27,1.6428428,1.7244885,1.5562421
United Kingdom,GARW,2022-06-03,Delta,2022-02-20,0.74384654,0.8679342,0.64370453
United Kingdom,GARW,2022-06-03,Delta,2022-02-21,0.74322695,0.86798227,0.6425078
United Kingdom,GARW,2022-06-03,Delta,2022-02-22,0.7443588,0.86717504,0.64287525
United Kingdom,GARW,2022-06-03,Delta,2022-02-23,0.7436899,0.8658581,0.64374405
United Kingdom,GARW,2022-06-03,Delta,2022-02-24,0.74263406,0.8658348,0.64349353
United Kingdom,GARW,2022-06-03,Delta,2022-02-25,0.74229676,0.8662528,0.6431757
United Kingdom,GARW,2022-06-03,Delta,2022-02-26,0.74265885,0.8649277,0.6435875
United Kingdom,GARW,2022-06-03,Delta,2022-02-27,0.74334407,0.865114,0.6435903
United Kingdom,GARW,2022-06-03,Delta,2022-02-28,0.7435307,0.86473185,0.6436083
United Kingdom,GARW,2022-06-03,Delta,2022-03-01,0.7443403,0.86565226,0.64384973
United Kingdom,GARW,2022-06-03,Delta,2022-03-02,0.74531096,0.86602396,0.6449823
United Kingdom,GARW,2022-06-03,Delta,2022-03-03,0.74674237,0.8666493,0.6461044
United Kingdom,GARW,2022-06-03,Delta,2022-03-04,0.74723506,0.86736745,0.64700675
United Kingdom,GARW,2022-06-03,Delta,2022-03-05,0.74756694,0.86693984,0.64753354
United Kingdom,GARW,2022-06-03,Delta,2022-03-06,0.74828947,0.8663831,0.64749646
United Kingdom,GARW,2022-06-03,Delta,2022-03-07,0.7483605,0.8656147,0.6474155
United Kingdom,GARW,2022-06-03,Delta,2022-03-08,0.74811196,0.86545503,0.64744514
United Kingdom,GARW,2022-06-03,Delta,2022-03-09,0.74855053,0.8657174,0.6466175
United Kingdom,GARW,2022-06-03,Delta,2022-03-10,0.7484449,0.8652654,0.6459832
United Kingdom,GARW,2022-06-03,Delta,2022-03-11,0.74824774,0.866188,0.6459714
United Kingdom,GARW,2022-06-03,Delta,2022-03-12,0.7483331,0.86597407,0.6450889
United Kingdom,GARW,2022-06-03,Delta,2022-03-13,0.7482037,0.8655846,0.644161
United Kingdom,GARW,2022-06-03,Delta,2022-03-14,0.74804574,0.86583537,0.6432385
United Kingdom,GARW,2022-06-03,Delta,2022-03-15,0.74839586,0.86566,0.64243007
United Kingdom,GARW,2022-06-03,Delta,2022-03-16,0.7482807,0.864399,0.64210147
United Kingdom,GARW,2022-06-03,Delta,2022-03-17,0.7479809,0.8646881,0.64129084
United Kingdom,GARW,2022-06-03,Delta,2022-03-18,0.74760544,0.8651689,0.6414349
United Kingdom,GARW,2022-06-03,Delta,2022-03-19,0.7471063,0.8649857,0.6421739
United Kingdom,GARW,2022-06-03,Delta,2022-03-20,0.74744016,0.86555547,0.6415124
United Kingdom,GARW,2022-06-03,Delta,2022-03-21,0.747411,0.86618334,0.6420832
United Kingdom,GARW,2022-06-03,Delta,2022-03-22,0.7477523,0.8658339,0.6409217
United Kingdom,GARW,2022-06-03,Delta,2022-03-23,0.7476393,0.8654737,0.6409005
United Kingdom,GARW,2022-06-03,Delta,2022-03-24,0.74715847,0.8654207,0.64144653
United Kingdom,GARW,2022-06-03,Delta,2022-03-25,0.7470732,0.8647451,0.6414048
United Kingdom,GARW,2022-06-03,Delta,2022-03-26,0.7465436,0.86476105,0.6411612
United Kingdom,GARW,2022-06-03,Delta,2022-03-27,0.74636674,0.8640853,0.64030516
United Kingdom,GARW,2022-06-03,Delta,2022-03-28,0.74606204,0.8634934,0.6402035
United Kingdom,GARW,2022-06-03,Delta,2022-03-29,0.7455844,0.863128,0.63974243
United Kingdom,GARW,2022-06-03,Delta,2022-03-30,0.74554366,0.861462,0.6398372
United Kingdom,GARW,2022-06-03,Delta,2022-03-31,0.74448514,0.86108136,0.63984245
United Kingdom,GARW,2022-06-03,Delta,2022-04-01,0.7434927,0.8609822,0.63959
United Kingdom,GARW,2022-06-03,Delta,2022-04-02,0.7436366,0.8607573,0.6398028
United Kingdom,GARW,2022-06-03,Delta,2022-04-03,0.74314195,0.8595184,0.63960695
United Kingdom,GARW,2022-06-03,Delta,2022-04-04,0.7427449,0.8584434,0.63874364
United Kingdom,GARW,2022-06-03,Delta,2022-04-05,0.7427185,0.8572755,0.63765216
United Kingdom,GARW,2022-06-03,Delta,2022-04-06,0.7411185,0.85637474,0.6371768
United Kingdom,GARW,2022-06-03,Delta,2022-04-07,0.7417448,0.8564172,0.63719887
United Kingdom,GARW,2022-06-03,Delta,2022-04-08,0.742579,0.8563848,0.6383754
United Kingdom,GARW,2022-06-03,Delta,2022-04-09,0.7428129,0.8562089,0.63829106
United Kingdom,GARW,2022-06-03,Delta,2022-04-10,0.7431077,0.85609233,0.63909924
United Kingdom,GARW,2022-06-03,Delta,2022-04-11,0.7436314,0.8552507,0.63886803
United Kingdom,GARW,2022-06-03,Delta,2022-04-12,0.74422157,0.85471654,0.6383658
United Kingdom,GARW,2022-06-03,Delta,2022-04-13,0.7446034,0.8562284,0.6389661
United Kingdom,GARW,2022-06-03,Delta,2022-04-14,0.74532175,0.8566686,0.6396226
United Kingdom,GARW,2022-06-03,Delta,2022-04-15,0.74549586,0.8575913,0.6400478
United Kingdom,GARW,2022-06-03,Delta,2022-04-16,0.7454759,0.8593565,0.6401871
United Kingdom,GARW,2022-06-03,Delta,2022-04-17,0.7457658,0.8599682,0.6401159
United Kingdom,GARW,2022-06-03,Delta,2022-04-18,0.74649173,0.8606378,0.6401218
United Kingdom,GARW,2022-06-03,Delta,2022-04-19,0.74676967,0.8603175,0.6399752
United Kingdom,GARW,2022-06-03,Delta,2022-04-20,0.747108,0.8605157,0.63953567
United Kingdom,GARW,2022-06-03,Delta,2022-04-21,0.7470678,0.8598482,0.64007735
United Kingdom,GARW,2022-06-03,Delta,2022-04-22,0.74725604,0.86011285,0.6406637
United Kingdom,GARW,2022-06-03,Delta,2022-04-23,0.74746877,0.85945714,0.6410388
United Kingdom,GARW,2022-06-03,Delta,2022-04-24,0.7475425,0.86009735,0.6410341
United Kingdom,GARW,2022-06-03,Delta,2022-04-25,0.74757755,0.86072516,0.64137685
United Kingdom,GARW,2022-06-03,Delta,2022-04-26,0.7473831,0.8606399,0.6416944
United Kingdom,GARW,2022-06-03,Delta,2022-04-27,0.7474322,0.86034536,0.6420683
United Kingdom,GARW,2022-06-03,Delta,2022-04-28,0.74715716,0.8606052,0.6424986
United Kingdom,GARW,2022-06-03,Delta,2022-04-29,0.7471649,0.8619396,0.64295673
United Kingdom,GARW,2022-06-03,Delta,2022-04-30,0.7463661,0.863229,0.643301
United Kingdom,GARW,2022-06-03,Delta,2022-05-01,0.74684024,0.8637411,0.64370126
United Kingdom,GARW,2022-06-03,Delta,2022-05-02,0.74705815,0.8639871,0.64384156
United Kingdom,GARW,2022-06-03,Delta,2022-05-03,0.7472675,0.8649483,0.643267
United Kingdom,GARW,2022-06-03,Delta,2022-05-04,0.74767977,0.86654484,0.6435939
United Kingdom,GARW,2022-06-03,Delta,2022-05-05,0.7484355,0.8678415,0.64405715
United Kingdom,GARW,2022-06-03,Delta,2022-05-06,0.7495496,0.86747956,0.6438942
United Kingdom,GARW,2022-06-03,Delta,2022-05-07,0.75044453,0.8672194,0.6439381
United Kingdom,GARW,2022-06-03,Delta,2022-05-08,0.7508886,0.86680305,0.64346004
United Kingdom,GARW,2022-06-03,Delta,2022-05-09,0.7507281,0.8677538,0.64310163
United Kingdom,GARW,2022-06-03,Delta,2022-05-10,0.7510152,0.86780196,0.6440649
United Kingdom,GARW,2022-06-03,Delta,2022-05-11,0.75109303,0.8671359,0.64526105
United Kingdom,GARW,2022-06-03,Delta,2022-05-12,0.7509839,0.8675937,0.64609224
United Kingdom,GARW,2022-06-03,Delta,2022-05-13,0.7511195,0.86764276,0.64621794
United Kingdom,GARW,2022-06-03,Delta,2022-05-14,0.7508826,0.86735755,0.645518
United Kingdom,GARW,2022-06-03,Delta,2022-05-15,0.7503677,0.8668692,0.6449584
United Kingdom,GARW,2022-06-03,Delta,2022-05-16,0.7503202,0.86598957,0.6445141
United Kingdom,GARW,2022-06-03,Delta,2022-05-17,0.7505126,0.86522985,0.6437127
United Kingdom,GARW,2022-06-03,Delta,2022-05-18,0.75023043,0.86424863,0.6429239
United Kingdom,GARW,2022-06-03,Delta,2022-05-19,0.7502989,0.8643194,0.64213806
United Kingdom,GARW,2022-06-03,Delta,2022-05-20,0.74952364,0.8630697,0.64144415
United Kingdom,GARW,2022-06-03,Delta,2022-05-21,0.7481023,0.86223173,0.6407751
United Kingdom,GARW,2022-06-03,Delta,2022-05-22,0.74732673,0.8612205,0.63874656
United Kingdom,GARW,2022-06-03,Delta,2022-05-23,0.7466279,0.85951173,0.6381858
United Kingdom,GARW,2022-06-03,Delta,2022-05-24,0.74580646,0.8579968,0.6372992
United Kingdom,GARW,2022-06-03,Delta,2022-05-25,0.7452744,0.8571664,0.6374599
United Kingdom,GARW,2022-06-03,Delta,2022-05-26,0.7442483,0.8574599,0.6374674
United Kingdom,GARW,2022-06-03,Delta,2022-05-27,0.74364877,0.8565607,0.63691264
United Kingdom,GARW,2022-06-03,Delta,2022-05-28,0.7431391,0.8567411,0.6356454
United Kingdom,GARW,2022-06-03,Delta,2022-05-29,0.7424204,0.8569782,0.6338616
United Kingdom,GARW,2022-06-03,Delta,2022-05-30,0.7418816,0.8588048,0.633454
United Kingdom,GARW,2022-06-03,Delta,2022-05-31,0.7426191,0.8580655,0.63386333
United Kingdom,GARW,2022-06-03,Delta,2022-06-01,0.74250865,0.8593973,0.6330132
United Kingdom,GARW,2022-06-03,Delta,2022-06-02,0.74241316,0.85963434,0.6346217
United Kingdom,GARW,2022-06-03,Delta,2022-06-03,0.742769,0.86093897,0.6353629
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-20,0.65965927,0.6735337,0.6431352
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-21,0.6603896,0.6728681,0.6462382
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-22,0.6612133,0.672807,0.648821
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-23,0.66199476,0.6733003,0.65060806
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-24,0.6632235,0.673876,0.6520251
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-25,0.6643377,0.6748456,0.65351266
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-26,0.66541183,0.6757458,0.6549222
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-27,0.66658854,0.6766016,0.65640324
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-02-28,0.66789633,0.67766106,0.6578159
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-01,0.66904974,0.67886573,0.6592307
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-02,0.6703731,0.6801516,0.6609759
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-03,0.6717038,0.6814988,0.66269785
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-04,0.67324185,0.68289673,0.66454375
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-05,0.67508584,0.6847006,0.6664214
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-06,0.6771936,0.6863071,0.668448
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-07,0.67925537,0.68819124,0.67037356
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-08,0.68144333,0.69073474,0.6729611
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-09,0.683887,0.69305444,0.6754023
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-10,0.6863833,0.69535977,0.6776418
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-11,0.6888505,0.6980529,0.67981124
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-12,0.6912105,0.7006245,0.6818781
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-13,0.6937376,0.70296973,0.6841818
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-14,0.6963365,0.7056902,0.68665653
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-15,0.6989148,0.7082466,0.6889374
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-16,0.7014717,0.7106403,0.6914471
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-17,0.703974,0.7128584,0.69397616
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-18,0.7064402,0.7150443,0.6966588
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-19,0.7087177,0.7173074,0.6992293
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-20,0.7108338,0.71931404,0.70148695
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-21,0.71307534,0.72153294,0.70380545
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-22,0.71489614,0.724136,0.70572984
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-23,0.7168777,0.72655696,0.70764095
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-24,0.7186302,0.728402,0.709019
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-25,0.7204866,0.73051393,0.71039045
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-26,0.72202486,0.732517,0.7117031
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-27,0.7236304,0.7342322,0.71257025
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-28,0.7249011,0.7358436,0.71341723
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-29,0.72616076,0.7370765,0.71441674
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-30,0.72703165,0.73852223,0.7152016
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-03-31,0.72800165,0.7395586,0.7159296
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-01,0.7288228,0.7403771,0.7165801
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-02,0.72946596,0.74095523,0.71727794
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-03,0.7300365,0.741731,0.7172756
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-04,0.7302742,0.7429262,0.7171588
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-05,0.730571,0.7437461,0.71719795
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-06,0.73075885,0.7439333,0.71763134
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-07,0.73102367,0.7445844,0.7175187
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-08,0.73123443,0.7446779,0.717796
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-09,0.7313359,0.7448777,0.7176304
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-10,0.73146254,0.74480253,0.71737355
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-11,0.7316102,0.74521875,0.71734273
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-12,0.7318147,0.74590296,0.71722275
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-13,0.7319151,0.7465439,0.71674013
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-14,0.73229337,0.74721193,0.7167047
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-15,0.732365,0.7475573,0.7163222
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-16,0.73241955,0.74830186,0.71587336
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-17,0.73253226,0.74937636,0.715335
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-18,0.73275834,0.750308,0.7151497
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-19,0.73298967,0.7513943,0.7146129
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-20,0.73321253,0.7523314,0.71445245
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-21,0.73377275,0.7535189,0.71450454
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-22,0.7343012,0.7549785,0.71471155
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-23,0.7348674,0.75670195,0.7146531
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-24,0.7352542,0.7579233,0.714435
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-25,0.73601955,0.7596407,0.7142611
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-26,0.7368747,0.76125616,0.71409357
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-27,0.73754764,0.7622838,0.7136639
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-28,0.7383615,0.76381844,0.7129641
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-29,0.7390086,0.76542056,0.7124695
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-04-30,0.73945326,0.76619124,0.7126078
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-01,0.73991776,0.7669391,0.7128602
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-02,0.74025136,0.7683016,0.71309817
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-03,0.7404798,0.76952994,0.7135011
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-04,0.7406353,0.77063733,0.7133516
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-05,0.74103403,0.77103406,0.7133606
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-06,0.74115777,0.77130544,0.7130752
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-07,0.74107707,0.77158797,0.7126032
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-08,0.741609,0.7715944,0.7128918
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-09,0.7413275,0.77191204,0.7126213
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-10,0.7415391,0.77202153,0.7126983
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-11,0.74138105,0.77294326,0.7124382
United Kingdom,GARW,2022-06-03,Omicron 21K,2022-05-12,0.74157727,0.7738024,0.71216357
